Name	MOA	Target	Disease Area	Indication	Vendor	Purity	Id	Phase
UK-383367	Procollagen C-Endopeptidase Inhibitors	BMP1			Tocris, Selleck, Selleck	95.33	BRD-K06294530-001-03-1, BRD-K06294530-001-01-5, BRD-K06294530-001-02-3	Phase 1
UK-5099	monocarboxylate transporter inhibitor	SLC16A1			Tocris	90.92	BRD-K19558579-001-01-0	Preclinical
ulifloxacin					AKSci, Ark	79.96	BRD-A61633223-001-01-0, BRD-A61633223-001-02-8	Launched
ulipristal	progesterone receptor antagonist	PGR	endocrinology	contraceptive	Selleck, Selleck	91	BRD-K64381438-001-02-0, BRD-K64381438-001-03-8	Launched
umeclidinium	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3	pulmonary	chronic obstructive pulmonary disease (COPD), bronchitis, emphysema	MedChemEx	98.3	BRD-K46692793-004-01-8	Launched
UNBS-5162	CC chemokine receptor antagonist				MedChemEx	97.44	BRD-K30933884-001-01-0	Phase 1
UNC-2327	protein arginine N-methyltransferase inhibitor	PRMT3			Tocris	97.06	BRD-K60635008-001-01-5	Preclinical
UNC-3230	phosphatidyl-inositol activator	PIP5K1C			Tocris	96.42	BRD-K46344388-001-01-3	Preclinical
UNC-926	MBT inhibitor	L3MBTL1			Tocris	95.92	BRD-K22229656-003-01-5	Preclinical
UNC0224	histone lysine methyltransferase inhibitor	EHMT1, EHMT2			Tocris, Tocris	93.47	BRD-K77428767-001-01-7, BRD-K77428767-001-02-5	Preclinical
UNC0321	histone lysine methyltransferase inhibitor	EHMT2			MedChemEx, MedChemEx	91.24	BRD-K74236984-001-04-8, BRD-K74236984-001-05-5	Preclinical
UNC0631	histone lysine methyltransferase inhibitor	EHMT2			MedChemEx, MedChemEx	96.26	BRD-K13060017-001-01-3, BRD-K13060017-001-02-1	Preclinical
UNC0638	histone lysine methyltransferase inhibitor	EHMT1, EHMT2			MedChemEx, MedChemEx, Tocris	94.36	BRD-K86856088-001-06-9, BRD-K86856088-001-07-7, BRD-K86856088-001-08-5	Preclinical
UNC0642	histone lysine methyltransferase inhibitor	EHMT1, EHMT2			MedChemEx, MedChemEx, Tocris	97.06	BRD-K60130390-001-02-1, BRD-K60130390-001-03-9, BRD-K60130390-001-04-7	Preclinical
UNC0646	histone lysine methyltransferase inhibitor	EHMT2			MedChemEx, MedChemEx, Tocris	90.65	BRD-K87465484-001-02-7, BRD-K87465484-001-03-5, BRD-K87465484-001-04-3	Preclinical
UNC0737	histone lysine methyltransferase inhibitor	EHMT1, EHMT2			SGC	82.62	BRD-K02988401-001-01-2	Preclinical
UNC1215	L3MBTL antagonist	L3MBTL3			Selleck, Selleck	93.94	BRD-K83189926-001-03-1, BRD-K83189926-001-04-9	Preclinical
UNC1999	histone lysine methyltransferase inhibitor	EZH2			Selleck, Selleck, Tocris	96.39	BRD-K26989966-001-04-3, BRD-K26989966-001-03-5, BRD-K26989966-001-05-0	Preclinical
UNC2025	MER tyrosine kinase inhibitor, FLT3 inhibitor	FLT3, MERTK			MedChemEx	96.41	BRD-K91283740-003-01-6	Preclinical
UNC2250	MER tyrosine kinase inhibitor	MERTK			Selleck, Selleck	95.44	BRD-K01773560-001-01-6, BRD-K01773560-001-02-4	Preclinical
UNC669	L3MBTL antagonist	L3MBTL1			Selleck, Selleck	95.32	BRD-K21906513-001-03-2, BRD-K21906513-001-04-0	Preclinical
undecylenic-acid	other antifungal		infectious disease	tinea pedis, tinea corporis	MicroSource, MedChemEx	25.82	BRD-K19189338-001-03-2, BRD-K19189338-001-05-7	Launched
UPF-1069	PARP inhibitor	PARP2			Tocris, Tocris, Selleck	97.99	BRD-K77950083-001-03-3, BRD-K77950083-001-04-1, BRD-K77950083-001-02-5	Preclinical
uprosertib	AKT inhibitor	AKT1, AKT2, AKT3			MedChemEx	87.27	BRD-K38332599-001-01-3	Phase 2
uracil		DPYD, UCKL1			Selleck, MicroSource	100	BRD-K80129304-001-08-1, BRD-K80129304-001-09-9	Launched
uracil-mustard	DNA synthesis inhibitor		hematologic malignancy	non-Hodgkin lymphoma (NHL)	MedChemEx, MedChemEx, Sigma	69.59	BRD-K10180294-001-07-3, BRD-K10180294-001-06-5, BRD-K10180294-001-04-0	Launched
urapidil	adrenergic receptor antagonist	HTR1A	cardiology	hypertension	MicroSource, Selleck, Tocris	97.01	BRD-K73196317-003-15-5, BRD-K73196317-003-13-0, BRD-K73196317-003-14-8	Launched
URB597	FAAH inhibitor	FAAH, FAAH2, TRPA1			Tocris, Selleck, Selleck	80.92	BRD-K92169341-001-12-0, BRD-K92169341-001-11-2, BRD-K92169341-001-10-4	Phase 1
urea	hydroxy radical formation stimulant	ARG1, CA2, CTNNB1	dermatology	psoriasis, xerosis cutis, ichthyosis vulgaris, eczema, keratosis, dermatitis	MicroSource	97.73	BRD-K88052444-001-08-8	Launched
urethane	local anesthetic				MicroSource	0	BRD-K24297741-001-05-2	Preclinical
uric-acid		PYGL			Enamine	100	BRD-K01295354-001-02-8	Phase 3
uridine	dopamine receptor agonist	LSM6, TYMP			Selleck, Selleck	97.91	BRD-K13050303-001-18-1, BRD-K13050303-001-17-3	Phase 2
uridine-triacetate			nephrology	orotic aciduria	Bepharm	96.02	BRD-K18323388-001-01-1	Launched
uridine-5'-triphosphate	purinergic receptor activator	P2RY11, P2RY2, P2RY4, P2RY6, UCK2			Sigma	0	BRD-A89637065-001-01-0	Launched
URMC-099	mixed lineage kinase inhibitor	CDKL2, DAPK3, FLT3, LRRK2, MAP3K10, MAP3K11, MAP3K2, MAP3K9, SRPK2			MedChemEx	91.98	BRD-K66908976-001-01-8	Preclinical
ursodeoxycholyltaurine	cholesterol inhibitor				Enzo	100	BRD-K45245728-335-01-4	Phase 2
ursodiol	nuclear factor erythroid derived, like (NRF2) activator	NR1H4	gastroenterology	gallstones	MicroSource, Selleck	100	BRD-K15697815-001-15-4, BRD-K15697815-001-16-2	Launched
ursolic-acid	ATPase inhibitor, NFkB pathway inhibitor, STAT inhibitor	HSD11B1, PLA2G1B, PTPN1, PYGM			Sigma, Selleck	90.07	BRD-K68185022-001-12-2, BRD-K68185022-001-14-8	Phase 1
usniacin-(+)	MAP kinase activator	PTPN1			Selleck, Selleck	92.95	BRD-A12417644-001-07-6, BRD-A12417644-001-06-8	Preclinical
V-51	adrenergic receptor antagonist				ChemBridge	98.78	BRD-K75052463-001-01-4	Phase 1
val		BCAT1, PCCB, VARS			Enzo	100	BRD-K59424860-001-01-4	Phase 2
valaciclovir	DNA polymerase inhibitor		infectious disease	shingles, virus herpes simplex (HSV)	MicroSource, Selleck	97.83	BRD-K46435977-003-12-9, BRD-K46435977-003-11-1	Launched
valdecoxib	cyclooxygenase inhibitor	CA12, PTGS2			Tocris, Selleck	98.16	BRD-K12994359-001-19-2, BRD-K12994359-001-18-4	Withdrawn
valethamate	acetylcholine receptor antagonist	CHRM1, CHRM4, CHRM5	obstetrics/gynecology	labor induction	Sigma	90.39	BRD-A56613951-004-01-1	Launched
valganciclovir	DNA synthesis inhibitor		infectious disease	cytomegalovirus (CMV)	MicroSource, Selleck	100	BRD-A50922295-003-05-0, BRD-A50922295-001-01-3	Launched
valnemulin	bacterial 50S ribosomal subunit inhibitor		infectious disease, gastroenterology	dysentry, colitis, pneumonia	Selleck	100	BRD-K33813875-003-01-8	Launched
valnoctamide	arachidonic acid acylation inhibitor, benzodiazepine receptor agonist				Sigma	61.43	BRD-A96644976-001-01-5	Phase 3
valproic-acid	HDAC inhibitor	ABAT, ACADSB, ALDH5A1, HDAC1, HDAC2, HDAC9, OGDH, SCN10A, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4A, SCN4B, SCN5A, SCN7A, SCN8A, SCN9A	neurology/psychiatry	seizures	Selleck, EMDBio, MicroSource, Enzo, Tocris	96.83	BRD-K41260949-236-15-0, BRD-K41260949-236-18-4, BRD-K41260949-236-16-8, BRD-K41260949-236-17-6, BRD-K41260949-236-21-8	Launched
valpromide	epoxide hydolase inhibitor		neurology/psychiatry	epilepsy	Sigma	60.96	BRD-K54698528-001-01-2	Launched
valrocemide					Enamine	99	BRD-K32804101-001-01-8	Phase 2
valrubicin	DNA inhibitor, topoisomerase inhibitor	TOP2A	oncology	bladder cancer	MedChemEx	97.11	BRD-K72951360-001-01-4	Launched
valsartan	angiotensin receptor antagonist	AGTR1	cardiology	hypertension, congestive heart failure	MicroSource, Tocris, Selleck	99.42	BRD-K45158365-001-11-4, BRD-K45158365-001-12-2, BRD-K45158365-001-10-6	Launched
valspodar	P glycoprotein inhibitor	ABCB1			MedChemEx, MedChemEx	43.76	BRD-K19412342-001-01-6, BRD-K19412342-001-02-4	Phase 3
vancomycin	bacterial cell wall synthesis inhibitor		infectious disease	endocarditis	MicroSource, Selleck, Selleck	88.61	BRD-K91065602-001-01-8, BRD-K91065602-003-05-5, BRD-K91065602-003-04-8	Launched
vandetanib	EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor	EGFR, EPHA1, EPHA10, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, ERBB2, ERBB3, ERBB4, FLT1, FLT4, KDR, PTK6, RET, SRC, TEK, VEGFA	oncology	medullary thyroid cancer (MTC)	Selleck	97.69	BRD-K77625799-001-07-7	Launched
vanillin		ABAT, ALDH5A1			Selleck	93.59	BRD-K24258499-001-05-8	Preclinical
vanillylacetone					Selleck, Selleck	98.97	BRD-K33510429-001-03-1, BRD-K33510429-001-02-3	Preclinical
vanitiolide					MicroSource	92.27	BRD-K26502378-001-07-9	Preclinical
vanoxerine	dopamine uptake inhibitor	SLC6A3			Tocris, Tocris	96.73	BRD-K32501161-300-07-0, BRD-K32501161-300-06-2	Phase 3
vardenafil	phosphodiesterase inhibitor	PDE5A, PDE6G, PDE6H	urology	erectile dysfunction	MicroSource, Selleck	99.24	BRD-K13926615-003-03-3, BRD-K13926615-394-02-8	Launched
varenicline	acetylcholine receptor agonist	CHRNA3, CHRNA4, CHRNA6, CHRNA7	neurology/psychiatry	smoking cessation	Selleck	91.17	BRD-A86216746-046-02-6	Launched
varespladib	secretory phospholipase inhibitor	PLA2G2A			Selleck	98.89	BRD-K09711437-001-04-3	Phase 3
vasopressin	vasopressin receptor agonist	AVPR1A, AVPR1B, AVPR2, OXTR	gastroenterology	abdominal distension	Sigma	85.73	BRD-K73028949-001-02-8	Launched
vatalanib	KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor	EGFR, FLT1, FLT4, KDR, PDGFRB			Selleck, Selleck, Tocris	99.48	BRD-K70163715-300-05-7, BRD-K70163715-300-04-0, BRD-K70163715-036-01-6	Phase 3
VBY-825	cathepsin inhibitor	CTSB, CTSL, CTSS			MedChemEx, MedChemEx	83.23	BRD-K36338614-001-01-3, BRD-K36338614-001-02-1	Preclinical
VCH-916	HCV inhibitor				MedChemEx	98.31	BRD-K75956464-237-01-5	Phase 1
VE-821	ATR kinase inhibitor	ATR			Selleck	97.3	BRD-K26756394-001-02-2	Preclinical
VE-822	ATR kinase inhibitor	ATM, ATR, MTOR, PIK3CG			MedChemEx, Selleck, Selleck	88.53	BRD-K04701033-001-04-7, BRD-K04701033-001-01-3, BRD-K04701033-001-03-9	Phase 2
vecuronium	acetylcholine receptor antagonist	CHRNA2	neurology/psychiatry	muscle relaxant	MicroSource, Selleck	96.73	BRD-K20168442-004-07-1, BRD-K20168442-004-06-3	Launched
veliflapon	leukotriene synthesis inhibitor	ALOX5AP			Sigma	99.55	BRD-K12852738-001-01-2	Phase 3
veliparib	PARP inhibitor	PARP1, PARP2			Selleck	96.52	BRD-K12737986-001-01-4	Phase 3
velneperit	neuropeptide receptor antagonist	NPY5R			MedChemEx, MedChemEx	84.28	BRD-K06357403-001-02-2, BRD-K06357403-001-01-4	Phase 2
vemurafenib	RAF inhibitor	BRAF, RAF1	oncology	melanoma	Selleck, MedChemEx, Selleck	98.74	BRD-K56343971-001-14-8, BRD-K56343971-001-12-2, BRD-K56343971-001-10-6	Launched
venetoclax	BCL inhibitor	BCL2	hematologic malignancy	chronic lymphocytic leukemia (CLL)	Selleck, Adooq, Selleck	97.4	BRD-K62391742-001-08-9, BRD-K62391742-001-09-7, BRD-K62391742-001-03-0	Launched
venlafaxine	adrenergic inhibitor, norepinephrine reuptake inhibitor, serotonin–norepinephrine reuptake inhibitor (SNRI)	SLC6A2, SLC6A3, SLC6A4	neurology/psychiatry	depression, generalized anxiety disorder (GAD), panic disorders, social anxiety disorder	Tocris, MicroSource, Selleck	96.92	BRD-A51714012-003-14-4, BRD-A51714012-003-13-6, BRD-A51714012-003-12-8	Launched
VER-155008	HSP inhibitor	HSPA1A			Tocris	92.19	BRD-K32330832-001-02-8	Preclinical
VER-49009	HSP inhibitor	HSP90AA1			Selleck	97.34	BRD-K38548312-001-01-0	Preclinical
verapamil	calcium channel blocker	CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1G, CACNA1I, CACNA1S, CACNB1, CACNB2, CACNB3, CACNB4, CYP3A4, KCNA10, KCNA7, KCNH2, KCNJ11, NALCN, SCN5A, SLC29A4, SLC6A4	cardiology	hypertension	Selleck, MicroSource	97.04	BRD-A09533288-003-29-6, BRD-A09533288-003-31-2	Launched
verbascoside	PKC inhibitor, NFkB pathway inhibitor				MedChemEx	79.95	BRD-K36201510-001-06-7	Phase 2/Phase 3
vercirnon	CC chemokine receptor antagonist	CCR9			MedChemEx	95.9	BRD-K47929404-001-01-0	Phase 3
verinurad	urate transporter inhibitor	SLC22A12			MedChemEx	98.04	BRD-K36741660-001-01-1	Phase 2
vernakalant	potassium channel blocker	KCNA5	cardiology	atrial fibrillation (AF)	MedChemEx	97.82	BRD-K19741547-003-01-7	Launched
verteporfin	photosensitizing agent		ophthalmology	macular degeneration	MedChemEx, Tocris, Selleck, Cayman, Selleck	69.27	BRD-K81849500-001-07-7, BRD-K81849500-001-06-9, BRD-K81849500-001-02-8, BRD-K81849500-001-05-1, BRD-K81849500-001-01-0	Launched
verubulin	tubulin polymerization inhibitor	TUBB			Key, Tocris	99.3	BRD-K42673188-001-01-1, BRD-K42673188-003-01-7	Phase 2
vesamicol	acetylcholinesterase inhibitor	SLC18A3			Tocris, Tocris	97.14	BRD-K14765469-003-13-0, BRD-K14765469-003-12-2	Preclinical
vesnarinone	phosphodiesterase inhibitor	KCNH2, PDE3A	cardiology	congestive heart failure	MedChemEx	88.52	BRD-K13414800-001-01-3	Launched
VGX-1027	tumor necrosis factor receptor antagonist	TLR4			Selleck	97.76	BRD-A32269193-001-01-5	Phase 1
vicriviroc	CC chemokine receptor antagonist	CCR5			MedChemEx	97.42	BRD-K84748119-050-01-1	Phase 3
vidarabine	antiviral	ADA	infectious disease	virus herpes simplex (HSV), varicella-zoster virus (VZV)	MicroSource, Selleck	98.16	BRD-K72093121-001-17-1, BRD-K72093121-001-16-3	Launched
vigabatrin	GABA aminotransferase inhibitor	ABAT, GABBR1, SLC32A1	neurology/psychiatry	seizures, spasms	MicroSource	0	BRD-A07893380-213-01-7	Launched
vilanterol	adrenergic receptor agonist	ADRB2	pulmonary	chronic obstructive pulmonary disease (COPD)	MedChemEx, MedChemEx, MedChemEx, MedChemEx	54.71	BRD-M36487418-001-05-5, BRD-M36487418-001-03-0, BRD-M36487418-001-01-4, BRD-M36487418-001-02-2	Launched
vilazodone	serotonin reuptake inhibitor	DRD2, DRD3, HRH1, HTR1A, HTR4, SLC6A4	neurology/psychiatry	depression	MicroSource, Selleck, Selleck	98.4	BRD-K58010567-003-02-2, BRD-K58010567-003-01-4, BRD-K58010567-003-03-0	Launched
vildagliptin	dipeptidyl peptidase inhibitor	DPP4	endocrinology	diabetes mellitus	Selleck, Selleck	99.32	BRD-A94993966-001-04-4, BRD-A94993966-001-05-1	Launched
viloxazine	norepinephrine reuptake inhibitor	SLC6A2	neurology/psychiatry	depression	Prestwick	98.75	BRD-A59198242-003-02-9	Launched
vinblastine	microtubule inhibitor, tubulin polymerization inhibitor	JUN, TUBA1A, TUBB, TUBD1, TUBE1, TUBG1	hematologic malignancy, infectious disease, oncology	Hodgkin's lymphoma, true histiocytic lymphoma (THL), mycosis, small lymphocytic lymphoma (SLL), testicular carcinoma, Kaposi sarcoma	MedChemEx, MedChemEx, MedChemEx, MicroSource, Selleck, Selleck, Tocris	96.33	BRD-K06519765-065-01-6, BRD-K06519765-065-02-4, BRD-K06519765-001-03-7, BRD-K06519765-065-04-0, BRD-K06519765-001-02-9, BRD-K06519765-001-01-1, BRD-K06519765-065-03-2	Launched
vinburnine	adrenergic receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4	neurology/psychiatry	stroke	Enzo	98.61	BRD-K40227168-001-12-9	Launched
vincamine	adrenergic receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4			MicroSource	93.79	BRD-K89704198-001-12-3	Withdrawn
vincristine	tubulin polymerization inhibitor	TUBA4A, TUBB	hematologic malignancy	acute lymphoblastic leukemia (ALL)	MicroSource, MedChemEx, Tocris, Selleck, MedChemEx, Selleck	90.52	BRD-K12251893-065-06-2, BRD-K12251893-065-01-3, BRD-K12251893-065-04-7, BRD-K12251893-065-05-4, BRD-K12251893-065-02-1, BRD-K12251893-065-03-9	Launched
vindesine	tubulin polymerization inhibitor	TUBB, TUBB1	oncology	breast cancer, non-small cell lung cancer (NSCLC), melanoma	AvaChem	78.54	BRD-K59753975-001-02-6	Launched
vinflunine	microtubule inhibitor		oncology	bladder cancer	AvaChem, Selleck	95.66	BRD-K64120610-001-01-4, BRD-K64120610-046-01-9	Launched
vinorelbine	tubulin polymerization inhibitor	TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8	oncology	non-small cell lung cancer (NSCLC)	MedChemEx, MedChemEx, Enzo	77.38	BRD-K04269837-346-01-8, BRD-K69280563-346-01-7, BRD-K69280563-001-01-8	Launched
vinpocetine	phosphodiesterase inhibitor, sodium channel blocker	PDE1A, PDE1C			MicroSource, Tocris, Selleck	98.68	BRD-K53318339-001-24-9, BRD-K53318339-001-23-1, BRD-K53318339-001-26-4	Launched
viomycin	protein synthesis inhibitor		infectious disease	tuberculosis	Prestwick	39.8	BRD-A42379279-065-03-8	Launched
vipadenant	adenosine receptor antagonist	ADORA1, ADORA2A, ADORA2B, ADORA3			MedChemEx	94.33	BRD-K56565215-001-01-9	Phase 1
vismodegib	hedgehog pathway inhibitor, smoothened receptor antagonist	SMO	oncology	basal cell carcinoma (BCC)	Selleck	98.12	BRD-K44827188-001-06-0	Launched
vitamin-b12			hematology	megaloblastic anemia	AKSci	97.81	BRD-A75369945-001-01-2	Launched
vitamin-E	PKC inhibitor, LDL oxidation inhibitor	ALOX5, DGKA, NR1I2, PPP2CA, PPP2CB, PRKCA, PRKCB, SEC14L2, SEC14L3, SEC14L4			CombiBlocks	0	BRD-K97091514-001-11-4	Phase 2/Phase 3
VLX-600	antitumor agent	TP53			Enamine	87.51	BRD-K26122255-001-01-7	Phase 1
VLX600	ubiquitin C-terminal hydrolase inhibitor	USP14			ChemDiv	86.93	BRD-K89053832-001-01-0	Phase 1
voglibose	glucosidase inhibitor	MGAM	endocrinology	diabetes mellitus, hyperglycemia	Tocris, Tocris, Selleck	100	BRD-K66850609-001-05-8, BRD-K66850609-001-06-6, BRD-K66850609-001-07-4	Launched
volasertib	PLK inhibitor	PLK1			MedChemEx, Selleck	95.76	BRD-K69776681-001-06-1, BRD-K69776681-001-03-8	Phase 3
volinanserin	serotonin receptor antagonist	HTR2A, HTR2B, HTR2C, KCNH2			Tocris, Cayman	98.59	BRD-K23647661-001-03-0, BRD-K23647661-001-02-2	Phase 3
vonoprazan	potassium-competitive acid antagonist	ATP4A	gastroenterology	peptic ulcer disease (PUD)	Selleck, Selleck	88.52	BRD-K32768103-051-02-6, BRD-K32768103-051-03-4	Launched
vorapaxar	thrombin receptor antagonist	F2R	cardiology	myocardial infarction, peripheral artery disease (PAD)	Adooq	98.32	BRD-K93442924-001-03-4	Launched
voreloxin	topoisomerase inhibitor	TOP2A			MedChemEx	93.26	BRD-K23677682-003-01-2	Phase 3
voriconazole	cytochrome P450 inhibitor	CYP2C19, CYP2C9, CYP3A4, CYP3A5, PTGS1	infectious disease	esophageal candidiasis, aspergillosis, skin infections	Selleck, MicroSource, Selleck	99.42	BRD-K06557128-001-08-8, BRD-K06557128-001-07-0, BRD-K06557128-001-06-2	Launched
vorinostat	HDAC inhibitor	HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC5, HDAC6, HDAC8, HDAC9	hematologic malignancy	cutaneous T-cell lymphoma (CTCL)	Selleck, Selleck, Tocris	99.7	BRD-K81418486-001-47-5, BRD-K81418486-001-44-2, BRD-K81418486-001-51-7	Launched
vortioxetine	serotonin receptor agonist, serotonin receptor antagonist	HTR1A, HTR1B, HTR2A, HTR2C, HTR3A, HTR5A, HTR6, HTR7, SLC6A4	neurology/psychiatry	depression	MicroSource, Selleck	95.12	BRD-K53963539-001-01-8, BRD-K53963539-004-02-0	Launched
voxtalisib	mTOR inhibitor, PI3K inhibitor	MTOR, PIK3CA			MedChemEx	99.19	BRD-K56291712-001-01-0	Phase 2
VP-20629	beta amyloid antagonist	PLA2G2E, SLC36A1			ChemDiv	99.13	BRD-K21071223-001-02-8	Phase 1
VS-4718	focal adhesion kinase inhibitor				MedChemEx	98.41	BRD-K09877029-001-01-2	Phase 1
VT-464	cytochrome P450 inhibitor	CYP17A1			MedChemEx	98.44	BRD-K72005722-001-01-2	Phase 2
VTP-27999	renin inhibitor	REN			MedChemEx	92.33	BRD-K81694556-003-01-9	Phase 1
VU-0240551	potassium/chloride cotransporter inhibitor	SLC12A5			MedChemEx	97.16	BRD-K27074404-001-08-4	Preclinical
VU-0364739	phospholipase inhibitor	PLD2			Tocris	95.98	BRD-K93317811-003-02-2	Preclinical
VU-0422288	glutamate receptor allosteric modulator	GRM3			Tocris	96.47	BRD-K68674163-001-01-7	Preclinical
VU-152100	acetylcholine receptor allosteric modulator	CHRM4			Tocris	93.58	BRD-K87727457-001-01-5	Preclinical
VUF10166	serotonin receptor antagonist	HTR3A, HTR3B			Selleck	94.56	BRD-K11046126-001-02-0	Preclinical
VUF10460	histamine receptor agonist	HRH4			Tocris	96.93	BRD-K90082312-001-01-5	Preclinical
VUF11207	CC chemokine receptor agonist	ACKR3			Tocris	97.09	BRD-A93717708-051-01-2	Preclinical
VU0155069	phospholipase inhibitor	PLD1			Tocris, Tocris	97.48	BRD-K48535733-003-01-2, BRD-K48535733-003-02-0	Preclinical
VU0238429	acetylcholine receptor allosteric modulator	CHRM5			Tocris, Tocris	95.11	BRD-K24187789-001-01-7, BRD-K24187789-001-02-5	Preclinical
VU0357121	glutamate receptor positive allosteric modulator	GRM5			Selleck	97.46	BRD-K86109159-001-02-6	Preclinical
VU0360172	glutamate receptor positive allosteric modulator	GRM5			Tocris	77.87	BRD-K83649660-003-03-0	Preclinical
VU0361737	glutamate receptor positive allosteric modulator	GRM4			Tocris, Tocris, Selleck	98.82	BRD-K45462423-001-03-7, BRD-K45462423-001-04-5, BRD-K45462423-001-02-9	Preclinical
VU0364439	glutamate receptor positive allosteric modulator	GRM4			Tocris, Selleck	96.29	BRD-K72687424-001-03-4, BRD-K72687424-001-02-6	Preclinical
VU0364770	glutamate receptor positive allosteric modulator	GRM4			Selleck	96.96	BRD-K66527818-001-02-6	Preclinical
VU10010	acetylcholine receptor allosteric modulator	CHRM4			Tocris	92.95	BRD-K12483104-001-01-2	Preclinical
VU1545	glutamate receptor positive allosteric modulator	GRM5			Tocris	96.37	BRD-K48371964-001-06-5	Preclinical
VU29	glutamate receptor potentiator	GRM5			Tocris	98.04	BRD-K54783522-001-01-8	Preclinical
VU591	potassium channel blocker	KCNJ1			Tocris	87.5	BRD-K72063794-003-01-0	Preclinical
VX-11e	MAP kinase inhibitor	MAPK1			MedChemEx	97.32	BRD-K93725829-001-03-8	Preclinical
VX-222	HCV inhibitor				Selleck	97.92	BRD-K70610771-001-02-9	Phase 2
VX-702	p38 MAPK inhibitor	MAPK11, MAPK12, MAPK14			Selleck, Selleck	93.86	BRD-K07736136-001-04-6, BRD-K07736136-001-03-8	Phase 2
VX-745	p38 MAPK inhibitor	MAPK11, MAPK12, MAPK14			MedChemEx, MedChemEx, Selleck, Selleck	78.69	BRD-K91900765-001-08-4, BRD-K91900765-001-07-6, BRD-K91900765-001-05-0, BRD-K91900765-001-06-8	Phase 2
VX-765	caspase inhibitor	CASP1			Selleck	94.98	BRD-K26712974-001-01-5	Phase 2
